Function,Selection,Crossover,Mutation,Pop_Size,Iters,fitness,generation_found,FE
F14,proportional,uniform_2,average,250,200,30.0,15.0,3000.0
F14,proportional,uniform_2,average,250,200,30.0,16.0,3200.0
F14,proportional,uniform_2,average,250,200,30.0,10.0,2000.0
F14,proportional,uniform_2,average,250,200,30.0,13.0,2600.0
F14,proportional,uniform_2,strong,250,200,28.0,,
F14,proportional,uniform_2,strong,250,200,29.0,150.0,30000.0
F14,proportional,uniform_2,strong,250,200,29.0,148.0,29600.0
F14,proportional,uniform_2,strong,250,200,30.0,101.0,20200.0
F14,proportional,uniform_2,strong,250,200,29.0,67.0,13400.0
F14,proportional,uniform_7,weak,250,200,30.0,12.0,2400.0
F14,proportional,uniform_7,weak,250,200,30.0,12.0,2400.0
F14,proportional,uniform_7,weak,250,200,30.0,13.0,2600.0
F14,proportional,uniform_7,weak,250,200,30.0,7.0,1400.0
F14,proportional,uniform_7,weak,250,200,30.0,13.0,2600.0
F14,proportional,uniform_7,average,250,200,30.0,17.0,3400.0
F14,proportional,uniform_7,average,250,200,30.0,12.0,2400.0
F14,proportional,uniform_7,average,250,200,30.0,11.0,2200.0
F14,proportional,uniform_7,average,250,200,30.0,5.0,1000.0
F14,proportional,uniform_7,average,250,200,30.0,18.0,3600.0
F14,proportional,uniform_7,strong,250,200,29.0,51.0,10200.0
F14,proportional,uniform_7,strong,250,200,29.0,179.0,35800.0
F14,proportional,uniform_7,strong,250,200,29.0,39.0,7800.0
F14,proportional,uniform_7,strong,250,200,29.0,57.0,11400.0
F14,proportional,uniform_7,strong,250,200,29.0,40.0,8000.0
F14,proportional,uniform_prop_2,weak,250,200,30.0,8.0,1600.0
F14,proportional,uniform_prop_2,weak,250,200,30.0,9.0,1800.0
